ObjectID,GlobalID,10. Indique el tipo de agrupación territorial donde se desarrollo el proyecto,PSA_NOMBRE,modalidad_proyecto,Departamento,Municipio,13. Resguardos indígenas legalizados,13. Consejos comunitarios negros,NombreTerritorio,CorrdTerritorio,AA,C_CAR,15. Área de PSA en preservación (ha),16. Área de PSA en restauración (ha),17. Valor del incentivo a reconocer ($/ha/año),18. Ubicación en área estratégica,Especifique cuál otra ubicación en área estratégica,20. Número de familias beneficiarias,21. Nivel de ingresos promedio de las familias,22. Número de familias beneficarias campesinas,23. Número de familias beneficarias indígenas,24. Número de familias beneficarias afrodescendientes,Total de familias por grupos poblacionales,25. Número de mujeres beneficiarias,26. Número de hombres beneficiarios,ParentGlobalID,CreationDate,Creator,EditDate,Editor,x,y
811,8fc9f63f-7f5b-4759-90ee-03b8021eee6c,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Galilea
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,21,0,2773536,Otra_area,OfertaHidrica,9,SISBEN,9,0,0,9,2,7,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
812,3f5730a3-9f3f-4306-bceb-2c4956557eab,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,La Aguada,+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,48,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
813,a17b02f3-c1b6-441f-ab8f-dc305075d0ee,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Arenosa
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,16,0,2773536,Otra_area,OfertaHidrica,7,SISBEN,7,0,0,7,2,5,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
814,81ce3a0c-bf2f-47a7-8212-846b352e0099,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Arenosa
La Arenosa
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,2,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
815,05eb80a2-c89f-40c3-9478-3bb673b37299,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Cascada
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,1,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
816,9975c6a8-dbc8-4131-ae03-49c1bbf46b72,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Cristalina
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,23,0,2773536,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
817,09b0195e-f9a6-4e9c-a4cd-78ef9d206c8b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,La Estrella - Santa Ana,+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,2,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
818,c9c7dc4b-72fe-4dd4-a50a-b45fd766ae9c,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Milagrosa
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,1,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
819,2e459fde-1de9-4261-9e52-5cdaf361867b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Primavera
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,8,0,2773536,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,0,3,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
820,af3d6c05-2653-4f48-9997-1f9f027efa51,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Quiebra
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,2,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,0,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
821,cd0cf811-13b1-4643-830d-f7bc69afbfe4,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"La Selva
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,1,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
822,00a4ce56-25ba-40fc-8d13-6ed4a0421bc3,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Las faldas
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,3,0,2773536,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,1,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
823,fcbe54e0-1776-4d3b-ab4c-58b2d8e9bf80,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Las Palmas
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,12,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
824,15a0af9a-c713-4671-8480-cc0527610d90,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Los Medios
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,14,0,2773536,Otra_area,OfertaHidrica,4,SISBEN,4,0,0,4,1,3,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
825,4f779f35-1b44-4c4a-a390-6b8fe7368785,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Los Planes
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,1,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
826,97fe1c75-3352-4b39-a8fb-a0f004a66c0b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Malpaso
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,3,0,2773536,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,0,3,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
827,56846bdc-e879-4ab7-a969-78e4dd750ddf,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,SAN RAFAEL,,,"San Miguel

",+6.293618_-75.282856,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,4,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
828,cb223c1c-a716-42c2-bc1e-a3836d48c3ae,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Malpaso - Campo Alegre
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,3,0,2773536,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,0,3,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
829,d6a9383a-1de1-4b9a-bf08-c313a881b5b5,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,Malpaso -Tafetanes,+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,3,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
830,6357a279-d68a-4e91-9377-853494c5ac47,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Minitas
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,12,0,2773536,"REAA,RUNAP,Otra_area",OfertaHidrica,8,SISBEN,8,0,0,8,3,5,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
831,e0a64189-e72c-4dda-acd9-79bb1ed28752,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Quebradona abajo
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,3,0,2773536,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
832,052b0985-9c2f-4658-a1b2-070d82415f78,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"San Jose de la Quiebra
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,1,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
833,1143e936-9bb9-4143-8d8d-71f05ca5fad6,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"San Matias
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,17,0,2773536,"Otra_area,REAA",OfertaHidrica,2,SISBEN,2,0,0,2,0,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
834,8b735172-0668-4212-9951-58f5c73fbed8,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"San Miguel
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,5,0,2773536,"RUNAP,Otra_area",OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
835,6d96d141-665e-40c5-9596-b98e8b9c9e1f,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,Tafetanes,+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,17,0,2773536,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
836,37d227d0-f806-401d-981a-57fe87027a79,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GRANADA,,,"Vahitos
",+6.142896_-75.184445,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,2,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.184445,6.142896
837,13a902c8-006a-4146-8503-fd0fde08afeb,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"El Roble
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,42,0,2773536,"REAA,Otra_area",OfertaHidrica,5,SISBEN,5,0,0,5,2,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
838,8f66d1a5-9033-4e96-a661-3f13891f822d,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"El Rosario
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,28,0,2773536,"REAA,Otra_area",OfertaHidrica,3,SISBEN,3,0,0,3,0,3,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
839,6beb33a1-c239-4014-ada0-e685c78a1a7e,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"La Peña
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,13,0,2773536,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
840,1f042bee-1e4e-48e8-9d62-bb8faebd3fbc,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"La Piedra
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,12,0,2773536,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
841,262931c0-00b7-4a1f-bcab-a07cb4583b6b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"Quebrada Arriba
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,57,0,2773536,Otra_area,OfertaHidrica,4,SISBEN,4,0,0,4,2,1,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
842,8b90d539-25a4-4e96-b24b-c27f0b74e945,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO, EN LOS MUNICIPIOS DEL PEÑOL, GRANADA, GUATAPE, SAN CARLOS Y SAN RAFAEL QUE CONFORMAN LA REGIONAL AGUAS DE CORNARE ",Regulacion_calidad_hidrica,ANTIOQUIA,GUATAPÉ,,,"Sonadora
",+6.232592_-75.162292,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,35,0,2773536,Otra_area,OfertaHidrica,7,SISBEN,7,0,0,7,2,5,40635459-a071-4ea2-8454-9e68902a420d,3/31/21 1:27,,3/31/21 1:27,,-75.162292,6.232592
